,activity_id,person_id,distance_meters,duration_seconds,mode,travel_purpose,previous_activity_type,start_time,start_local_hour,end_time,end_local_hour,origin_bgrp,origin_bgrp_lat,origin_bgrp_lng,destination_bgrp,destination_bgrp_lat,destination_bgrp_lng,vehicle_type,vehicle_fuel_type,vehicle_fuel_technology,start_within_boundary,start_datetime,start_timestamp
68806,14862512846790465546,5674514639464816572,1770.2740383696555,420,BIKING,WORK,RECREATION,2019-10-10 10:34:00 America/New_York,10,2019-10-10 10:41:18 America/New_York,10,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 10:34:00,2019-10-10 10:34:00
69688,848814392162488635,11296944685620799612,1609.34,420,BIKING,SCHOOL,HOME,2019-10-10 10:38:00 America/New_York,10,2019-10-10 10:45:14 America/New_York,10,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 10:38:00,2019-10-10 10:38:00
69993,15226690160844199298,16818342764679113057,1609.34,300,BIKING,EAT,HOME,2019-10-10 10:39:00 America/New_York,10,2019-10-10 10:44:17 America/New_York,10,250173521022,42.3713,-71.0801,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 10:39:00,2019-10-10 10:39:00
70115,9763858166162504194,15401928567024617773,482.8020191848277,180,BIKING,SHOP,HOME,2019-10-10 10:40:00 America/New_York,10,2019-10-10 10:43:35 America/New_York,10,250173523002,42.3654,-71.0811,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 10:40:00,2019-10-10 10:40:00
70235,15167997727699808334,11378751574977124864,321.86800479620695,120,BIKING,WORK,HOME,2019-10-10 10:40:49 America/New_York,10,2019-10-10 10:43:38 America/New_York,10,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 10:40:49,2019-10-10 10:40:49
70246,10859262149804231071,2511583858029881932,321.86800479620695,60,BIKING,WORK,HOME,2019-10-10 10:40:49 America/New_York,10,2019-10-10 10:41:56 America/New_York,10,250173526002,42.3704,-71.0924,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 10:40:49,2019-10-10 10:40:49
70874,1189719744336941382,10892489015700961883,1448.4059616303446,240,BIKING,EAT,SCHOOL,2019-10-10 10:44:00 America/New_York,10,2019-10-10 10:48:54 America/New_York,10,250173524001,42.3657,-71.0893,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 10:44:00,2019-10-10 10:44:00
74345,8753971774600012187,3427394688256788933,321.86800479620695,60,BIKING,SOCIAL,WORK,2019-10-10 11:11:00 America/New_York,11,2019-10-10 11:12:06 America/New_York,11,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 11:11:00,2019-10-10 11:11:00
75916,11092598816906206173,3981516664385063643,321.86800479620695,300,BIKING,MAINTENANCE,HOME,2019-10-10 11:30:00 America/New_York,11,2019-10-10 11:35:12 America/New_York,11,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 11:30:00,2019-10-10 11:30:00
76149,17815107993084364937,6426560797956398978,965.6040383696557,180,BIKING,WORK,HOME,2019-10-10 11:31:00 America/New_York,11,2019-10-10 11:34:03 America/New_York,11,250173526002,42.3704,-71.0924,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 11:31:00,2019-10-10 11:31:00
76232,10030498990067204650,13966565424502752133,1609.34,300,BIKING,WORK,HOME,2019-10-10 11:31:43 America/New_York,11,2019-10-10 11:36:53 America/New_York,11,250173522001,42.3719,-71.0851,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 11:31:43,2019-10-10 11:31:43
76233,9610830046205363272,13280913448187319437,1770.2740383696555,300,BIKING,WORK,HOME,2019-10-10 11:31:43 America/New_York,11,2019-10-10 11:37:31 America/New_York,11,250173522001,42.3719,-71.0851,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 11:31:43,2019-10-10 11:31:43
76246,10187013848639619029,7553227829215763362,643.7360095924139,120,BIKING,WORK,HOME,2019-10-10 11:31:43 America/New_York,11,2019-10-10 11:34:27 America/New_York,11,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 11:31:43,2019-10-10 11:31:43
78697,14517901529539349529,16818342764679113057,1609.34,300,BIKING,HOME,EAT,2019-10-10 11:44:00 America/New_York,11,2019-10-10 11:49:20 America/New_York,11,250173524002,42.3642,-71.0903,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 11:44:00,2019-10-10 11:44:00
79934,11587412632669465558,3614781966944927277,1448.4059616303446,300,BIKING,WORK,HOME,2019-10-10 12:01:00 America/New_York,12,2019-10-10 12:06:16 America/New_York,12,250173526002,42.3704,-71.0924,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:01:00,2019-10-10 12:01:00
80204,2454970486525925243,870416334143488196,1931.2080767393109,360,BIKING,WORK,EAT,2019-10-10 12:02:00 America/New_York,12,2019-10-10 12:08:40 America/New_York,12,250173521022,42.3713,-71.0801,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:02:00,2019-10-10 12:02:00
80985,8057286454995229432,2496576830794877420,804.67,120,BIKING,WORK,HOME,2019-10-10 12:06:00 America/New_York,12,2019-10-10 12:08:54 America/New_York,12,250173526001,42.3696,-71.0897,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:06:00,2019-10-10 12:06:00
81654,8921014916489963435,7285127681025117180,321.86800479620695,60,BIKING,WORK,HOME,2019-10-10 12:09:00 America/New_York,12,2019-10-10 12:10:20 America/New_York,12,250173526002,42.3704,-71.0924,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:09:00,2019-10-10 12:09:00
81818,4110277464174516640,16429980577710695637,965.6040383696557,180,BIKING,WORK,HOME,2019-10-10 12:10:00 America/New_York,12,2019-10-10 12:13:21 America/New_York,12,250173526001,42.3696,-71.0897,250173524001,42.3657,-71.0893,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:10:00,2019-10-10 12:10:00
82527,11572560753784977197,12490560686989665698,482.8020191848277,60,BIKING,SOCIAL,SCHOOL,2019-10-10 12:13:00 America/New_York,12,2019-10-10 12:14:32 America/New_York,12,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:13:00,2019-10-10 12:13:00
82622,12576427061118248019,8564137889488671762,160.93400239810347,0,BIKING,WORK,HOME,2019-10-10 12:14:00 America/New_York,12,2019-10-10 12:14:32 America/New_York,12,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:14:00,2019-10-10 12:14:00
82883,10267812972297202270,6426560797956398978,1126.5379808151722,180,BIKING,HOME,WORK,2019-10-10 12:15:00 America/New_York,12,2019-10-10 12:18:46 America/New_York,12,250173522001,42.3719,-71.0851,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:15:00,2019-10-10 12:15:00
83382,16635953445684442151,6613290368791509828,643.7360095924139,180,BIKING,WORK,SHOP,2019-10-10 12:22:00 America/New_York,12,2019-10-10 12:25:02 America/New_York,12,250173526001,42.3696,-71.0897,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:22:00,2019-10-10 12:22:00
83737,3783142489260140676,11771923036057065467,482.8020191848277,60,BIKING,RECREATION,HOME,2019-10-10 12:27:46 America/New_York,12,2019-10-10 12:29:20 America/New_York,12,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:27:46,2019-10-10 12:27:46
83771,16405194794888783188,8177943853369218542,160.93400239810347,0,BIKING,SHOP,HOME,2019-10-10 12:27:46 America/New_York,12,2019-10-10 12:28:22 America/New_York,12,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:27:46,2019-10-10 12:27:46
83815,15384185305367603426,867330242828534596,321.86800479620695,0,BIKING,RECREATION,HOME,2019-10-10 12:27:46 America/New_York,12,2019-10-10 12:28:36 America/New_York,12,250173523001,42.3678,-71.0855,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:27:46,2019-10-10 12:27:46
84656,12379178376929069140,11543752057709813345,160.93400239810347,0,BIKING,EAT,WORK,2019-10-10 12:33:00 America/New_York,12,2019-10-10 12:33:17 America/New_York,12,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:33:00,2019-10-10 12:33:00
84987,12561620081786974776,12490560686989665698,321.86800479620695,60,BIKING,SCHOOL,SOCIAL,2019-10-10 12:35:00 America/New_York,12,2019-10-10 12:36:06 America/New_York,12,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:35:00,2019-10-10 12:35:00
85306,2496997573098099650,15233725638276656578,804.67,240,BIKING,SHOP,WORK,2019-10-10 12:36:00 America/New_York,12,2019-10-10 12:40:36 America/New_York,12,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:36:00,2019-10-10 12:36:00
86086,17616967854617097722,3096876379155001852,804.67,120,BIKING,WORK,HOME,2019-10-10 12:40:00 America/New_York,12,2019-10-10 12:42:45 America/New_York,12,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:40:00,2019-10-10 12:40:00
87069,9290039502096072312,2656421931436795035,1448.4059616303446,360,BIKING,HOME,EAT,2019-10-10 12:45:00 America/New_York,12,2019-10-10 12:51:57 America/New_York,12,250173531022,42.3592,-71.0862,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:45:00,2019-10-10 12:45:00
87536,10445712551252735287,2223123450329101415,3057.745961630344,600,BIKING,WORK,HOME,2019-10-10 12:51:20 America/New_York,12,2019-10-10 13:01:26 America/New_York,13,250173524002,42.3642,-71.0903,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:51:20,2019-10-10 12:51:20
87580,4244783899259777363,4364059481328192461,1448.4059616303446,300,BIKING,WORK,HOME,2019-10-10 12:51:20 America/New_York,12,2019-10-10 12:57:17 America/New_York,12,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 12:51:20,2019-10-10 12:51:20
88216,3450329970038896986,11516314753905600105,1287.4720191848278,300,BIKING,WORK,SHOP,2019-10-10 13:01:00 America/New_York,13,2019-10-10 13:06:54 America/New_York,13,250173524002,42.3642,-71.0903,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:01:00,2019-10-10 13:01:00
89849,9064834326826851379,3096876379155001852,965.6040383696557,180,BIKING,HOME,WORK,2019-10-10 13:08:00 America/New_York,13,2019-10-10 13:11:12 America/New_York,13,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:08:00,2019-10-10 13:08:00
90280,7942028750944692405,18087457126866818550,643.7360095924139,120,BIKING,HOME,WORK,2019-10-10 13:10:00 America/New_York,13,2019-10-10 13:12:07 America/New_York,13,250173521022,42.3713,-71.0801,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:10:00,2019-10-10 13:10:00
90644,1241899043978919866,13130426429946400933,160.93400239810347,0,BIKING,WORK,HOME,2019-10-10 13:11:00 America/New_York,13,2019-10-10 13:11:54 America/New_York,13,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:11:00,2019-10-10 13:11:00
90872,68687364008151821,1323250814374660820,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 13:12:00 America/New_York,13,2019-10-10 13:12:22 America/New_York,13,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:12:00,2019-10-10 13:12:00
91139,3051877383457177547,12490560686989665698,2253.0759616303444,600,BIKING,EAT,SCHOOL,2019-10-10 13:13:00 America/New_York,13,2019-10-10 13:23:02 America/New_York,13,250173531022,42.3592,-71.0862,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:13:00,2019-10-10 13:13:00
96359,2615727009289475409,3216213141420148993,321.86800479620695,120,BIKING,SHOP,WORK,2019-10-10 13:55:55 America/New_York,13,2019-10-10 13:58:09 America/New_York,13,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:55:55,2019-10-10 13:55:55
96458,18200102232200549276,2476782750776726367,1287.4720191848278,240,BIKING,HOME,WORK,2019-10-10 13:55:55 America/New_York,13,2019-10-10 14:00:20 America/New_York,14,250173531022,42.3592,-71.0862,250173524001,42.3657,-71.0893,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 13:55:55,2019-10-10 13:55:55
96870,17391327867215792167,1323250814374660820,160.93400239810347,0,BIKING,HOME,EAT,2019-10-10 14:00:40 America/New_York,14,2019-10-10 14:01:14 America/New_York,14,250173522001,42.3719,-71.0851,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:00:40,2019-10-10 14:00:40
97763,14176587839174803016,16394765234024963860,1931.2080767393109,360,BIKING,WORK,HOME,2019-10-10 14:04:00 America/New_York,14,2019-10-10 14:10:40 America/New_York,14,250173521021,42.3667,-71.0763,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:04:00,2019-10-10 14:04:00
97873,13792798262750564934,6760571992148149628,482.8020191848277,120,BIKING,SHOP,WORK,2019-10-10 14:05:00 America/New_York,14,2019-10-10 14:07:42 America/New_York,14,250173523002,42.3654,-71.0811,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:05:00,2019-10-10 14:05:00
97995,10183389953393021531,12490560686989665698,2092.1419232606886,540,BIKING,SCHOOL,EAT,2019-10-10 14:05:00 America/New_York,14,2019-10-10 14:14:35 America/New_York,14,250173521021,42.3667,-71.0763,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:05:00,2019-10-10 14:05:00
98014,15452968172156302528,1609240313263838775,804.67,240,BIKING,SHOP,HOME,2019-10-10 14:05:09 America/New_York,14,2019-10-10 14:09:45 America/New_York,14,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:05:09,2019-10-10 14:05:09
98686,14099347779158603077,525804331110749923,321.86800479620695,60,BIKING,HOME,EAT,2019-10-10 14:08:55 America/New_York,14,2019-10-10 14:10:24 America/New_York,14,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:08:55,2019-10-10 14:08:55
99972,2813111241069251829,3216213141420148993,965.6040383696557,300,BIKING,HOME,SHOP,2019-10-10 14:14:55 America/New_York,14,2019-10-10 14:20:30 America/New_York,14,250173531022,42.3592,-71.0862,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:14:55,2019-10-10 14:14:55
101660,16569105715840863197,1071960665862764340,160.93400239810347,0,BIKING,EAT,HOME,2019-10-10 14:32:00 America/New_York,14,2019-10-10 14:32:38 America/New_York,14,250173526001,42.3696,-71.0897,250173526001,42.3696,-71.0897,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:32:00,2019-10-10 14:32:00
101762,17205423797326338069,6877268467767382733,1287.4720191848278,240,BIKING,SHOP,WORK,2019-10-10 14:33:00 America/New_York,14,2019-10-10 14:37:06 America/New_York,14,250173522001,42.3719,-71.0851,250173524001,42.3657,-71.0893,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:33:00,2019-10-10 14:33:00
102047,10281682281114730237,7285127681025117180,160.93400239810347,0,BIKING,HOME,WORK,2019-10-10 14:34:00 America/New_York,14,2019-10-10 14:34:31 America/New_York,14,250173524002,42.3642,-71.0903,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:34:00,2019-10-10 14:34:00
102580,4503530020365253141,6760571992148149628,643.7360095924139,240,BIKING,WORK,SHOP,2019-10-10 14:36:20 America/New_York,14,2019-10-10 14:41:00 America/New_York,14,250173523001,42.3678,-71.0855,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:36:20,2019-10-10 14:36:20
103685,2748327918585387887,17428520735855031361,1287.4720191848278,240,BIKING,HOME,WORK,2019-10-10 14:41:00 America/New_York,14,2019-10-10 14:45:19 America/New_York,14,250173524002,42.3642,-71.0903,250173521022,42.3713,-71.0801,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 14:41:00,2019-10-10 14:41:00
105902,7216418341976264595,4840550189000921236,160.93400239810347,180,BIKING,MAINTENANCE,WORK,2019-10-10 15:01:00 America/New_York,15,2019-10-10 15:04:03 America/New_York,15,250173523002,42.3654,-71.0811,250173523002,42.3654,-71.0811,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:01:00,2019-10-10 15:01:00
105999,794574346099688668,5130474970136086654,2092.1419232606886,420,BIKING,SHOP,WORK,2019-10-10 15:01:00 America/New_York,15,2019-10-10 15:08:17 America/New_York,15,250173531022,42.3592,-71.0862,250173521021,42.3667,-71.0763,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:01:00,2019-10-10 15:01:00
107494,12240103711683568977,17052664736484120866,482.8020191848277,60,BIKING,HOME,SCHOOL,2019-10-10 15:07:00 America/New_York,15,2019-10-10 15:08:44 America/New_York,15,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:07:00,2019-10-10 15:07:00
107835,7138647874988778905,2223123450329101415,3057.745961630344,600,BIKING,HOME,WORK,2019-10-10 15:07:55 America/New_York,15,2019-10-10 15:18:39 America/New_York,15,250173521021,42.3667,-71.0763,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:07:55,2019-10-10 15:07:55
108661,10868504280989092371,14310415365072236605,643.7360095924139,180,BIKING,EAT,WORK,2019-10-10 15:11:00 America/New_York,15,2019-10-10 15:14:55 America/New_York,15,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:11:00,2019-10-10 15:11:00
110190,11885345597487069158,13927600926086166812,321.86800479620695,0,BIKING,SHOP,WORK,2019-10-10 15:18:42 America/New_York,15,2019-10-10 15:19:35 America/New_York,15,250173524002,42.3642,-71.0903,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:18:42,2019-10-10 15:18:42
111295,5128062547494841267,7285127681025117180,321.86800479620695,60,BIKING,WORK,HOME,2019-10-10 15:30:00 America/New_York,15,2019-10-10 15:31:20 America/New_York,15,250173526002,42.3704,-71.0924,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:30:00,2019-10-10 15:30:00
114067,10735373838673054030,11771923036057065467,1448.4059616303446,360,BIKING,HOME,SCHOOL,2019-10-10 15:39:02 America/New_York,15,2019-10-10 15:45:02 America/New_York,15,250173531022,42.3592,-71.0862,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:39:02,2019-10-10 15:39:02
115181,9604846166249639692,4639847862303825410,482.8020191848277,60,BIKING,SHOP,WORK,2019-10-10 15:43:00 America/New_York,15,2019-10-10 15:44:38 America/New_York,15,250173524002,42.3642,-71.0903,250173524001,42.3657,-71.0893,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:43:00,2019-10-10 15:43:00
115288,8246303753039078519,3871065387286211051,1287.4720191848278,240,BIKING,OTHER_ACTIVITY_TYPE,WORK,2019-10-10 15:43:00 America/New_York,15,2019-10-10 15:47:10 America/New_York,15,250173531022,42.3592,-71.0862,250173523001,42.3678,-71.0855,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:43:00,2019-10-10 15:43:00
115584,2403517967612702119,9300917359060679376,643.7360095924139,180,BIKING,EAT,WORK,2019-10-10 15:44:00 America/New_York,15,2019-10-10 15:47:55 America/New_York,15,250173531022,42.3592,-71.0862,250173531022,42.3592,-71.0862,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:44:00,2019-10-10 15:44:00
115970,17965664284763757431,9465027588555078131,1609.34,300,BIKING,HOME,SOCIAL,2019-10-10 15:45:46 America/New_York,15,2019-10-10 15:51:29 America/New_York,15,250173531022,42.3592,-71.0862,250173522001,42.3719,-71.0851,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:45:46,2019-10-10 15:45:46
116324,16642272611930693412,14116149725856857966,1770.2740383696555,360,BIKING,HOME,WORK,2019-10-10 15:49:15 America/New_York,15,2019-10-10 15:55:22 America/New_York,15,250173531022,42.3592,-71.0862,250173524002,42.3642,-71.0903,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 15:49:15,2019-10-10 15:49:15
118811,1330849247255673175,14267155875068492214,1287.4720191848278,360,BIKING,HOME,SCHOOL,2019-10-10 16:03:52 America/New_York,16,2019-10-10 16:09:52 America/New_York,16,250173523001,42.3678,-71.0855,250173526002,42.3704,-71.0924,UNKNOWN_VEHICLE_TYPE,UNKNOWN_FUEL_TYPE,UNKNOWN_FUEL_TECHNOLOGY,False,2019-10-10 16:03:52,2019-10-10 16:03:52
